URLs Downloaded, size, # of outlinks found, content-type
https://www.cnn.com/2017/05/21/asia/shinee-kpop-bands-touring-us/index.html,1645730,238,text/html
https://www.cnn.com/2016/03/10/entertainment/tom-holland-spiderman-feat/index.html,1629643,149,text/html
https://www.cnn.com/travel/article/snowmass-colorado-avalanche-dogs/index.html,120784,48,text/html
https://www.cnn.com/2018/06/28/politics/democratic-socialism-millennial-politics/index.html,1670322,89,text/html
https://www.cnn.com/travel/article/railay-beach-thailand/index.html,163065,57,text/html
https://www.cnn.com/2018/03/23/world/plastic-great-pacific-garbage-patch-intl/index.html,1749784,196,text/html
https://www.cnn.com/2018/05/24/entertainment/harvey-weinstein-to-surrender/index.html,1671871,101,text/html
https://www.cnn.com/2018/06/12/health/suicide-hotline-increase/index.html,1725623,208,text/html
https://www.cnn.com/2016/04/08/entertainment/jackie-robinson-ken-burns-feat/index.html,1713554,112,text/html
https://www.cnn.com/travel/article/winter-olympics-tourism/index.html,175104,53,text/html
https://www.cnn.com/travel/article/things-to-do-boulder-colorado/index.html,149683,65,text/html
https://www.cnn.com/2018/07/27/us/mark-hausknecht-houston-doctor-remembered-by-friends/index.html,1723709,197,text/html
https://www.cnn.com/travel/article/ski-resorts-you-can-fly-into/index.html,184612,92,text/html
https://www.cnn.com/travel/article/best-christmas-lights-u-s-/index.html,142445,58,text/html
https://www.cnn.com/travel/article/labor-day-events-2018-us/index.html,153769,60,text/html
https://www.cnn.com/travel/article/rocky-mountain-national-park-in-winter/index.html,129534,46,text/html
https://www.cnn.com/travel/article/aspen-colorado-non-skiers/index.html,156010,77,text/html
https://www.cnn.com/2018/08/22/politics/gop-lawmakers-cohen-manafort/index.html,1747671,121,text/html
https://www.cnn.com/2018/09/10/politics/desantis-resigns-from-congress/index.html,1664217,83,text/html
https://www.cnn.com/2016/08/12/health/gun-violence-sibling-loss/index.html,1749467,190,text/html
https://www.cnn.com/2018/09/26/politics/house-democrats-speakership/index.html,1674286,86,text/html
https://www.cnn.com/2018/05/24/politics/joe-biden-speech-new-york-is-he-running/index.html,1673085,86,text/html
https://www.cnn.com/travel/article/ayutthaya-thailand-trip/index.html,193979,64,text/html
https://www.cnn.com/2017/08/20/entertainment/jerry-lewis-dies/index.html,1768377,149,text/html
https://www.cnn.com/2018/09/28/politics/opioids-package-passes-house/index.html,1668119,85,text/html
https://www.cnn.com/2018/08/17/politics/house-democrats-leadership-nancy-pelosi/index.html,1734417,128,text/html
https://www.cnn.com/2017/03/22/asia/asian-film-awards/index.html,1623846,215,text/html
https://www.cnn.com/2016/12/05/us/dakota-access-pipeline-victory/index.html,1784748,216,text/html
https://www.cnn.com/2018/09/22/politics/nelson-florida-franken/index.html,1736744,116,text/html
https://www.cnn.com/travel/article/matsushima-bay-japan/index.html,166543,63,text/html
https://www.cnn.com/2018/09/05/politics/paul-ryan-trump-session-comments/index.html,1744195,120,text/html
https://www.cnn.com/2018/06/24/politics/family-reunification-deportation-orders/index.html,1746098,120,text/html
https://www.cnn.com/2015/07/28/us/baltimore-riots-city-documents/index.html,1788986,202,text/html
https://www.cnn.com/travel/article/employees-only-hong-kong/index.html,130708,55,text/html
https://www.cnn.com/2016/04/05/world/hannibal-alps-route-feat/index.html,1588797,188,text/html
https://www.cnn.com/2018/09/05/politics/house-democrats-congress-investigations/index.html,1676694,97,text/html
https://www.cnn.com/travel/article/maldives-sea-turtles-four-seasons/index.html,148768,46,text/html
https://www.cnn.com/2018/03/20/health/asia-air-pollution-protection-makeup-skincare-intl/index.html,1606931,204,text/html
https://www.cnn.com/2018/08/10/politics/family-separations-trump-administration-reunification-plan/index.html,1671704,86,text/html
https://www.cnn.com/2018/07/13/politics/nancy-pelosi-leadership-elections/index.html,1668357,86,text/html
https://www.cnn.com/2015/04/09/us/gallery/era-key-players-womens-rights/index.html,1620649,210,text/html
https://www.cnn.com/2018/08/24/politics/trump-tower-doorman-contract-ami/index.html,1762135,125,text/html
https://www.cnn.com/2015/04/01/entertainment/joni-mitchell-hospitalized/index.html,1694744,106,text/html
https://www.cnn.com/2018/04/13/asia/wang-leehom-king-chinese-pop-tour/index.html,1592142,189,text/html
https://www.cnn.com/travel/article/bangkok-thai-king-funeral-travel-guidelines/index.html,148967,50,text/html
https://www.cnn.com/2016/04/06/entertainment/merle-haggard-country-music-dies/index.html,1760441,127,text/html
https://www.cnn.com/2018/02/21/politics/florida-lawmaker-aide-fired/index.html,1753031,128,text/html
https://www.cnn.com/2018/07/28/us/mark-hausknecht-houston-doctor-funeral/index.html,1713862,189,text/html
https://www.cnn.com/travel/article/worlds-greatest-places-2018-time/index.html,185867,79,text/html
https://www.cnn.com/2016/04/15/entertainment/wild-thing-50-years-feat/index.html,1552176,93,text/html
https://www.cnn.com/2018/08/27/politics/james-inhofe-john-mccain-white-house-flag/index.html,1752677,125,text/html
https://www.cnn.com/travel/article/global-passport-index-singapore/index.html,136283,50,text/html
https://www.cnn.com/2018/07/16/us/eric-garner-case-disciplinary-action/index.html,1734779,189,text/html
https://www.cnn.com/2018/07/09/us/harvey-weinstein-arraignment/index.html,1716416,192,text/html
https://www.cnn.com/2018/07/24/politics/democratic-leadership-vote-timing-december/index.html,1665917,87,text/html
https://www.cnn.com/travel/article/zao-onsen-japan/index.html,169728,61,text/html
https://www.cnn.com/2018/09/06/politics/congress-reaction-new-york-times-oped/index.html,1674118,90,text/html
https://www.cnn.com/2017/03/18/entertainment/chuck-berry-dies/index.html,1748462,131,text/html
https://www.cnn.com/2017/10/26/asia/thailand-king-bhumibol-adulyadej-cremation/index.html,1880783,308,text/html
https://www.cnn.com/2015/05/04/living/feat-cinco-de-mayo-5-things/index.html,1734889,205,text/html
https://www.cnn.com/2018/08/23/us/california-fire-klamathon-suspect-arrest/index.html,1708543,188,text/html
https://www.cnn.com/travel/article/places-to-visit-august/index.html,207506,109,text/html
https://www.cnn.com/travel/article/warner-bros-world-abu-dhabi/index.html,128563,51,text/html
https://www.cnn.com/2018/09/04/politics/rod-blum-ethics-panel/index.html,1543594,84,text/html
https://www.cnn.com/2018/07/25/politics/joe-crowley-working-families-party-democratic-house-caucus-race/index.html,1678377,97,text/html
https://www.cnn.com/2018/09/10/politics/nancy-pelosi-christiane-amanpour-interview/index.html,1724219,110,text/html
https://www.cnn.com/2017/02/16/entertainment/south-korea-k-pop/index.html,1688587,105,text/html
https://www.cnn.com/2018/08/22/us/ohio-state-university-office-misconduct/index.html,1717340,196,text/html
https://www.cnn.com/2017/06/12/asia/exp-edition-non-korean-k-pop-band/index.html,1601234,200,text/html
https://www.cnn.com/2016/01/11/entertainment/david-bowie-death/index.html,1959136,487,text/html
https://www.cnn.com/2018/09/20/health/female-shooters-rite-aid-distribution-center/index.html,1764688,228,text/html
https://www.cnn.com/videos/tv/2015/09/25/pope-francis-nyc-catholic-abuse-scandal-bruni-beck-cnn-tonight.cnn,1804700,203,text/html
https://www.cnn.com/videos/bestoftv/2012/05/20/idesk-mann-ravitz-saving-aesha-intv.cnn,1804737,200,text/html
https://www.cnn.com/2017/09/20/asia/bts-kpop-rap-monster-interview/index.html,1629339,225,text/html
https://www.cnn.com/2018/08/28/politics/judge-manafort-legal-team-dc/index.html,1668731,85,text/html
https://www.cnn.com/2018/08/22/us/hadiya-pendleton-murder-verdict/index.html,1715127,194,text/html
https://www.cnn.com/2018/08/27/us/florida-shootings-jacksonville-landing/index.html,1743970,219,text/html
https://www.cnn.com/2018/08/28/us/bail-california-bill/index.html,1737813,205,text/html
https://www.cnn.com/2018/07/26/politics/violence-against-women-act-reauthorization/index.html,1666164,85,text/html
https://www.cnn.com/2018/07/14/politics/dana-sabraw-hhs-child-separations/index.html,1739253,114,text/html
https://www.cnn.com/2015/10/22/us/brooklynn-mohler-child-gun-death/index.html,1604381,198,text/html
https://www.cnn.com/travel/gallery/beautiful-places-in-laos/index.html,80419,40,text/html
https://www.cnn.com/2017/01/30/entertainment/miss-universe-winner/index.html,1702804,116,text/html
https://www.cnn.com/videos/tech/2013/10/02/siri-susan-bennett-red-chair-ideas-orig-jtb.cnn,1804744,200,text/html
https://www.cnn.com/2018/08/28/politics/special-counsel-paul-manafort-donald-trump-second-trial/index.html,1675617,84,text/html
https://www.cnn.com/2018/09/26/politics/raskins-mueller-investigation/index.html,1694169,102,text/html
https://www.cnn.com/2018/08/04/us/portland-protests/index.html,1717344,197,text/html
https://www.cnn.com/2016/08/15/health/old-farmers-almanac-weather-prediction-accuracy/index.html,1772239,236,text/html
https://www.cnn.com/2018/08/29/politics/concord-management-russia-robert-mueller/index.html,1671137,83,text/html
https://www.cnn.com/2018/09/13/politics/manafort-plea/index.html,1743205,115,text/html
https://www.cnn.com/travel/article/niagara-falls-dewatering-bridge-feat/index.html,120032,49,text/html
https://www.cnn.com/2018/08/23/politics/ice-green-cards-deportation/index.html,1547991,81,text/html
https://www.cnn.com/travel/article/luang-prabang-laos/index.html,88464,45,text/html
https://www.cnn.com/2018/05/24/entertainment/harvey-weinstein-federal-investigation/index.html,1735020,113,text/html
https://www.cnn.com/2018/08/31/us/new-mexico-compound-suspects-federal-charges/index.html,1714394,192,text/html
https://www.cnn.com/2016/04/01/us/milky-way-hubble-feat/index.html,1775413,325,text/html
https://www.cnn.com/2018/08/28/politics/manafort-hearing-washington-dc-trial/index.html,1550498,87,text/html
https://www.cnn.com/travel/article/vang-vieng-laos-adventure/index.html,162578,64,text/html
https://www.cnn.com/2018/06/16/entertainment/blues-brothers-matt-murphy-obit/index.html,1545060,84,text/html
https://www.cnn.com/2018/08/21/world/catholic-church-abuse-scandal-timeline/index.html,1818920,253,text/html
https://www.cnn.com/videos/us/2015/11/13/supreme-court-hear-texas-abortion-case-brown-nr.cnn/video/playlists/abortion-debate/,1800643,203,text/html
https://www.cnn.com/2018/08/30/politics/paul-manafort-jury/index.html,1674441,87,text/html
https://www.cnn.com/2018/08/26/entertainment/neil-simon-playwright-dies/index.html,1685475,94,text/html
https://www.cnn.com/2018/09/25/politics/rosenstein-washington-buzzing/index.html,1676140,89,text/html
https://www.cnn.com/travel/article/laos-bolaven-plateau/index.html,119950,51,text/html
https://www.cnn.com/2018/08/09/us/california-fires/index.html,1753697,196,text/html
https://www.cnn.com/videos/health/2018/04/10/anti-abortion-buffer-zone-lon-orig-mkd.cnn/video/playlists/abortion-debate/,1800928,201,text/html
https://www.cnn.com/2018/08/08/us/brock-turner-appeal-rejected/index.html,1712892,193,text/html
https://www.cnn.com/2016/04/15/health/fat-shaming-feat/index.html,1894560,327,text/html
https://www.cnn.com/travel/article/could-china-put-laos-on-the-tourist-map/index.html,141273,44,text/html
http://www.cnn.com/SPECIALS/cnn.heroes/archive12/index.html,30054,83,text/html
https://www.cnn.com/2018/08/02/us/mark-hausknecht-houston-doctor-suspect-house/index.html,1746730,202,text/html
https://www.cnn.com/videos/politics/2018/06/27/toobin-scotus-kennedy-retirement-roe-v-wade-trump-vpx.cnn/video/playlists/abortion-debate/,1757640,99,text/html
https://www.cnn.com/2016/04/06/entertainment/kesha-dr-luke-appeal-denied-feat/index.html,1682647,85,text/html
https://www.cnn.com/2018/08/31/politics/w-samuel-patten-plea-russia-ukraine/index.html,1755353,120,text/html
https://www.cnn.com/2018/08/29/health/missouri-meat-law/index.html,1776044,223,text/html
https://www.cnn.com/2016/12/11/world/vanishing-walsh-plastic-albatross/index.html,1732110,193,text/html
https://www.cnn.com/videos/living/2017/12/20/cnnheroes-tribute-stan-hays.cnn,1804622,206,text/html
https://www.cnn.com/2016/04/08/entertainment/journalism-movies-feat/index.html,1678874,111,text/html
https://www.cnn.com/videos/us/2014/10/31/pkg-arizona-school-to-rip-abortion-page-out-science-books.ktvk/video/playlists/abortion-debate/,1801901,200,text/html
https://www.cnn.com/videos/health/2018/06/06/cnnheroes-albert-extra.cnn,1897147,239,text/html
https://www.cnn.com/2017/01/09/world/vanishing-extinction-donate/index.html,1745707,222,text/html
https://www.cnn.com/videos/world/2018/05/10/cnnheroes-bermas-extra.cnn,1897115,239,text/html
https://www.cnn.com/2018/08/15/us/new-mexico-compound-family-friend/index.html,1745390,207,text/html
https://www.cnn.com/2016/03/30/entertainment/william-shatner-paternity-suit-feat/index.html,1571946,105,text/html
https://www.cnn.com/videos/living/2017/12/20/cnnheroes-tribute-leslie-morissette.cnn,1805454,206,text/html
https://www.cnn.com/2018/08/24/politics/manafort-trial-dc-ostrich-jacket-luxury-lifestyle-court/index.html,1670927,88,text/html
https://www.cnn.com/2016/04/12/living/most-challenged-books-2016-feat/index.html,1615449,208,text/html
https://www.cnn.com/videos/world/2017/01/24/vanishing-sixth-mass-extinction-documentary-orig.cnn,1806288,205,text/html
https://www.cnn.com/videos/us/2016/11/30/midway-plastic-island-nick-paton-walsh-orig-jql.cnn,1803676,202,text/html
https://www.cnn.com/videos/living/2017/12/19/cnnheroes-tribute-campbell-remess.cnn,1902668,240,text/html
https://www.cnn.com/videos/world/2018/09/13/cnnheroes-abisoye-extra.cnn,1897317,239,text/html
https://www.cnn.com/videos/tv/2016/02/14/scalia-roe-v-wade-piers-intv.cnn/video/playlists/abortion-debate/,1800039,202,text/html
https://www.cnn.com/2018/08/31/politics/dickey-richardson-leave-mueller/index.html,1743526,115,text/html
https://www.cnn.com/2018/03/15/health/cnn-heroes-carol-rosenstein-music-mends-minds/index.html,1735903,192,text/html
https://www.cnn.com/2018/08/28/us/texas-ice-child-death/index.html,1715254,189,text/html
https://www.cnn.com/2018/09/04/politics/manafort-trial-jury-selection/index.html,1669429,83,text/html
https://www.cnn.com/videos/health/2018/04/12/cnnheroes-boxtel-extra.cnn,1897422,239,text/html
https://www.cnn.com/videos/politics/2018/05/29/supreme-court-rejects-challenge-to-arkansas-abortion-law-nr.cnn/video/playlists/abortion-debate/,1757620,99,text/html
https://www.cnn.com/videos/us/2018/07/19/cnnheroes-belding-mixed.cnn,1896837,239,text/html
https://www.cnn.com/2016/04/08/entertainment/paul-walker-daughter-settlement-feat/index.html,1579122,110,text/html
https://www.cnn.com/videos/world/2018/05/31/cnnheroes-pun-chong-extra.cnn,1897473,239,text/html
https://www.cnn.com/2016/04/05/entertainment/paul-walker-porsche-feat/index.html,1721328,115,text/html
https://www.cnn.com/2018/05/08/politics/kfile-ken-isaacs-presser-answer/index.html,1548149,92,text/html
https://www.cnn.com/2018/09/05/politics/paul-manafort-hearing-dc/index.html,1552100,81,text/html
https://www.cnn.com/2018/08/14/us/nebraska-lethal-injection-execution/index.html,1718880,200,text/html
https://www.cnn.com/videos/us/2018/04/30/cnnheroes-gore-extra.cnn,1896921,239,text/html
https://www.cnn.com/videos/us/2018/08/16/cnnheroes-stackable-extra.cnn,1896867,239,text/html
https://www.cnn.com/videos/world/2018/05/24/trump-kenya-global-abortion-funding-pkg-nima-elbagir.cnn/video/playlists/abortion-debate/,1802644,202,text/html
